Time,asks,bids,price
2020-05-18 22:00:00 UTC,31789758.0317217,20146007.3704712,9720.53106060606
2020-05-18 23:00:00 UTC,31615649.2395067,20292100.9876256,9724.02083333333
2020-05-19 00:00:00 UTC,28209372.2477628,22821411.416648,9631.17064516129
2020-05-19 01:00:00 UTC,28420155.6776989,24570734.4942014,9641.76783333333
2020-05-19 02:00:00 UTC,28333157.7775326,24792737.4189759,9596.45013157895
2020-05-19 03:00:00 UTC,28001476.9739471,25037056.2965619,9584.32190476191
2020-05-19 04:00:00 UTC,25445560.6694597,23066712.2204805,9533.82641025641
2020-05-19 05:00:00 UTC,28685802.122021,22963795.3784268,9552.75075
2020-05-19 06:00:00 UTC,32084722.3227943,21914348.5186445,9590.776640625
2020-05-19 07:00:00 UTC,32254098.2178807,22185899.2742921,9588.49112676057
2020-05-19 08:00:00 UTC,33752702.9288405,18562629.2891617,9760.34683544303
2020-05-19 09:00:00 UTC,34285796.3908799,20237638.4364328,9782.36804347826
2020-05-19 10:00:00 UTC,34016385.320045,20015332.413789,9783.36538834952
2020-05-19 11:00:00 UTC,33095301.5080941,19400663.0568848,9791.34942307692
2020-05-19 12:00:00 UTC,30735645.3598935,22377839.4329716,9661.42390909091
2020-05-19 13:00:00 UTC,30972183.3690986,22561113.2129472,9651.28161290323
2020-05-19 14:00:00 UTC,31856583.2543786,22508096.3989158,9699.1435
2020-05-19 15:00:00 UTC,31951767.5747865,22444406.2692724,9690.52203703704
2020-05-19 16:00:00 UTC,32225763.7075417,22821958.1694699,9703.13274999999
2020-05-19 17:00:00 UTC,31436565.362007,23091811.9014785,9668.63
2020-05-19 18:00:00 UTC,32156264.0658387,22698206.5833311,9696.41298076923
2020-05-19 19:00:00 UTC,31846873.5913199,22856846.1802398,9681.05813008131
2020-05-19 20:00:00 UTC,31874749.67957,23705914.6822392,9661.69089285714
2020-05-19 21:00:00 UTC,31779313.4437912,23643555.7367981,9686.62016393442
2020-05-19 22:00:00 UTC,33067660.4274167,23561062.0289057,9709.77161290322
2020-05-19 23:00:00 UTC,33171588.9321766,23347934.661508,9744.1212704918
2020-05-20 00:00:00 UTC,31391561.8179652,23414267.3181851,9768.82397637795
2020-05-20 01:00:00 UTC,31447757.0876543,24541798.6946579,9751.73538461538
2020-05-20 02:00:00 UTC,31163520.970161,24845708.5353959,9724.67492187501
2020-05-20 03:00:00 UTC,31359570.2778474,24618064.419421,9748.10013392857
2020-05-20 04:00:00 UTC,31648433.5901215,22404583.3165714,9725.22206106871
2020-05-20 05:00:00 UTC,32559882.86794,22390598.949453,9731.65378151259
2020-05-20 06:00:00 UTC,32997381.7661088,20818375.6607122,9771.54017094017
2020-05-20 07:00:00 UTC,33159615.6341015,21594681.8950857,9757.989296875
2020-05-20 08:00:00 UTC,33091075.3049634,21727104.7752212,9769.45694444445
2020-05-20 09:00:00 UTC,32951570.7082457,22189730.5262206,9764.67852173912
2020-05-20 10:00:00 UTC,32845651.944944,22315406.4459887,9761.27767857143
2020-05-20 11:00:00 UTC,32673581.9174176,22761430.6027041,9748.72362500001
2020-05-20 12:00:00 UTC,32504171.3839178,22633021.7751012,9750.31024193549
2020-05-20 13:00:00 UTC,33028765.325594,22693374.3966364,9769.3204245283
2020-05-20 14:00:00 UTC,33691777.169228,24182550.460741,9776.83572368421
2020-05-20 15:00:00 UTC,28937284.6498846,22086900.1945506,9607.08668539326
2020-05-20 16:00:00 UTC,25899123.2562699,21118705.9374993,9469.7693373494
2020-05-20 17:00:00 UTC,26442151.856282,22077935.1576729,9499.55960629921
2020-05-20 18:00:00 UTC,26946522.8514343,22394306.933563,9525.13450980393
2020-05-20 19:00:00 UTC,26680258.430671,20996580.4909502,9515.33545801527
2020-05-20 20:00:00 UTC,30065786.9898032,19458332.324646,9562.5744059406
2020-05-20 21:00:00 UTC,30997274.2277841,19262999.1666875,9567.00981203007
2020-05-20 22:00:00 UTC,29586847.7360635,19748628.2612864,9546.55435714286
2020-05-20 23:00:00 UTC,26787077.6914523,19952352.3213095,9514.5875925926
2020-05-21 00:00:00 UTC,29186301.5900345,19360562.1810275,9537.83559027778
2020-05-21 01:00:00 UTC,27963345.5998069,19456760.3302658,9529.42206349206
2020-05-21 02:00:00 UTC,27404844.1372671,19843903.7794345,9502.14560714285
2020-05-21 03:00:00 UTC,27612767.3287816,20898399.6946903,9470.62440677966
2020-05-21 04:00:00 UTC,27516393.1205983,21170600.8198081,9461.9274632353
2020-05-21 05:00:00 UTC,28613877.782068,20599764.9985566,9491.31366071428
2020-05-21 06:00:00 UTC,28758290.61551,20738622.0410195,9496.35039130435
2020-05-21 07:00:00 UTC,28467259.1712357,21196799.662306,9464.67649193548
2020-05-21 08:00:00 UTC,27079343.8758684,22215826.3744802,9406.43307017544
2020-05-21 09:00:00 UTC,27022828.0120979,22375210.0275703,9361.01859090909
2020-05-21 10:00:00 UTC,26719581.328389,22259806.2190423,9334.18580508475
2020-05-21 11:00:00 UTC,27213364.0907195,22259480.7712667,9354.59605263158
2020-05-21 12:00:00 UTC,26954879.3564407,22321233.9027781,9342.80094594595
2020-05-21 13:00:00 UTC,27909939.7469589,22185894.2463601,9342.07073529412
2020-05-21 14:00:00 UTC,20982261.1144869,20321819.8681463,9127.078125
2020-05-21 15:00:00 UTC,20117752.1450251,20394298.9619616,9086.39754032258
2020-05-21 16:00:00 UTC,19997593.5445115,21194669.8891581,9082.7673553719
2020-05-21 17:00:00 UTC,18787286.091678,22366762.51221,9048.80422413793
