Time,asks,bids,price
2020-05-05 18:00:00 UTC,2690554.9865008,3257698.2410776,8885.84867924528
2020-05-05 19:00:00 UTC,2646904.29318119,2844139.35628744,8911.815
2020-05-05 20:00:00 UTC,2683747.07866104,2561001.22517409,8944.33638655462
2020-05-05 21:00:00 UTC,2516857.62670949,2764081.49148684,8990.05445945946
2020-05-05 22:00:00 UTC,2829595.19459167,2790634.84329817,8966.09640350877
2020-05-05 23:00:00 UTC,3290765.98908401,2637016.95014444,8979.4426446281
2020-05-06 00:00:00 UTC,2800734.7138029,2575754.02659679,8980.16427927928
2020-05-06 01:00:00 UTC,2776845.89666808,2446614.67239635,8975.06343971631
2020-05-06 02:00:00 UTC,2780847.2016831,2823168.89171841,8970.8885042735
2020-05-06 03:00:00 UTC,3091374.88908892,2534033.80633321,9002.16494949495
2020-05-06 04:00:00 UTC,3367251.47157368,2314621.56956495,9027.86770833334
2020-05-06 05:00:00 UTC,3364808.10282163,2558719.37916834,9025.17567164179
2020-05-06 06:00:00 UTC,3536477.10521035,2436533.7883768,9038.02495726496
2020-05-06 07:00:00 UTC,3343874.04305535,2603376.60098618,9035.95447761194
2020-05-06 08:00:00 UTC,3157396.41047364,2207805.4914155,9064.45875
2020-05-06 09:00:00 UTC,3175689.2019212,2459622.94676159,9076.46776422764
2020-05-06 10:00:00 UTC,2992584.80135778,2361811.76155867,9180.30908256881
2020-05-06 11:00:00 UTC,3618681.19032644,2774689.82004204,9254.59098360656
2020-05-06 12:00:00 UTC,3079204.61045812,3090175.43665545,9303.7577443609
2020-05-06 13:00:00 UTC,2808759.21589235,2999577.73972992,9240.53356382979
2020-05-06 14:00:00 UTC,3105451.61778503,3147637.03972631,9232.42057017544
2020-05-06 15:00:00 UTC,3282069.62351737,3539125.40790969,9269.56599206349
2020-05-06 16:00:00 UTC,3383596.96296478,3383595.64615294,9278.66717592592
2020-05-06 17:00:00 UTC,3209999.92732939,3073989.36261617,9262.96609523809
2020-05-06 18:00:00 UTC,2908648.01924929,3703821.10886679,9245.25810810811
2020-05-06 19:00:00 UTC,3393915.26991675,3402261.80161713,9265.92868421053
2020-05-06 20:00:00 UTC,3253773.7244592,3756552.10163952,9248.86637755102
2020-05-06 21:00:00 UTC,3575045.75220456,3026348.17787212,9284.21106481482
2020-05-06 22:00:00 UTC,3877747.57075611,4621037.26355003,9331.11461904762
2020-05-06 23:00:00 UTC,2837963.25778446,2934137.52987455,9301.7262735849
2020-05-07 00:00:00 UTC,2444354.05980633,2595378.96352906,9172.54683673469
2020-05-07 01:00:00 UTC,2873816.09365073,2796534.05908404,9233.72126865672
2020-05-07 02:00:00 UTC,3251161.49057068,2564115.43425495,9283.85789473684
2020-05-07 03:00:00 UTC,3429028.70457694,2566041.05080626,9309.85429078014
2020-05-07 04:00:00 UTC,3496729.8994827,2685832.75289579,9300.80855072464
2020-05-07 05:00:00 UTC,3217593.95074327,2706725.92749584,9292.05364661654
2020-05-07 06:00:00 UTC,2918949.01910004,2803848.69296374,9289.04896000001
2020-05-07 07:00:00 UTC,3112052.96484407,2588600.97476914,9293.63904958678
2020-05-07 08:00:00 UTC,3493509.96201369,2611151.66142721,9308.95192307693
2020-05-07 09:00:00 UTC,3499115.22427018,2294019.09702066,9309.80654205608
2020-05-07 10:00:00 UTC,3170751.22181349,2509077.03317509,9302.56822222222
2020-05-07 11:00:00 UTC,2676868.71173388,2668549.77174176,9290.36306722689
2020-05-07 12:00:00 UTC,3246716.53822807,2532161.61541555,9316.13139097745
2020-05-07 13:00:00 UTC,2867184.44119844,2276006.44314225,9472.78723076923
2020-05-07 14:00:00 UTC,3386037.35428211,2856589.89960369,9519.27673469388
2020-05-07 15:00:00 UTC,3101596.1120282,2658217.62909407,9514.6946491228
2020-05-07 16:00:00 UTC,3651216.25246712,2856011.58947671,9567.07923809523
2020-05-07 17:00:00 UTC,3128047.28393627,6003103.09154131,9777.23152380952
2020-05-07 18:00:00 UTC,2540523.34283247,5865929.92725176,9817.15276190476
2020-05-07 19:00:00 UTC,5322780.97926894,6654208.29315655,9874.00973684211
2020-05-07 20:00:00 UTC,3038507.62915261,6411534.08018198,9846.46262135923
2020-05-07 21:00:00 UTC,3356123.23745335,6788350.25834943,9831.09522988506
2020-05-07 22:00:00 UTC,5591172.72495629,3390951.19620524,9887.8562962963
2020-05-07 23:00:00 UTC,5699025.65022425,2740698.67849187,9967.66455357143
2020-05-08 00:00:00 UTC,3214845.85523096,2910990.70647335,9982.37046728972
2020-05-08 01:00:00 UTC,3710518.58564948,3387728.64637235,9992.92428
2020-05-08 02:00:00 UTC,2912981.75642289,3339444.35598291,9945.14
2020-05-08 03:00:00 UTC,2745043.55470133,3347848.60292536,9914.33711864407
2020-05-08 04:00:00 UTC,2827493.785151,3382657.25758016,9918.25088461538
2020-05-08 05:00:00 UTC,2840664.9442556,3123148.42632324,9906.53903361344
2020-05-08 06:00:00 UTC,2465835.86852206,8638194.38770755,9823.04534782609
2020-05-08 07:00:00 UTC,2844946.59628492,6039868.51841779,9789.02130434783
2020-05-08 08:00:00 UTC,3237892.96944868,2463271.63004424,9857.5457079646
2020-05-08 09:00:00 UTC,3461094.18194501,2595771.43640138,9862.47045081967
2020-05-08 10:00:00 UTC,3902302.13088005,2567859.95099668,9904.425
2020-05-08 11:00:00 UTC,3035262.03164592,2469293.61258923,9930.0131092437
2020-05-08 12:00:00 UTC,2624268.30736934,2981813.33425387,9874.575078125
2020-05-08 13:00:00 UTC,2969037.17608035,3342721.69947911,9879.71
2020-05-08 14:00:00 UTC,4140686.7257873,3105169.86655751,9954.73678899083
2020-05-08 15:00:00 UTC,4360496.08662607,3010892.181021,9992.95166666667
2020-05-08 16:00:00 UTC,4614386.84929053,3126352.40321654,9985.0704385965
2020-05-08 17:00:00 UTC,4668849.01073883,3927196.42268633,9965.69004385964
2020-05-08 18:00:00 UTC,5199589.06319617,4124216.5732621,9970.55195833333
2020-05-08 19:00:00 UTC,4903354.90045716,4293172.74977024,9951.07902877697
2020-05-08 20:00:00 UTC,5141760.05479615,4049164.84313851,9966.73816964285
2020-05-08 21:00:00 UTC,4658666.18844707,4941510.26289221,9992.95350877194
2020-05-08 22:00:00 UTC,3992492.74221466,4592492.10629783,9978.78460526316
2020-05-08 23:00:00 UTC,3029153.11920842,4225137.5417395,9878.84675572519
2020-05-09 00:00:00 UTC,2127093.82952274,2398277.29816778,9852.69709677419
2020-05-09 01:00:00 UTC,3375467.85566181,2926029.33639193,9890.88127192983
2020-05-09 02:00:00 UTC,2941346.52037789,2918096.62236333,9860.66684210526
2020-05-09 03:00:00 UTC,3378309.59570351,2679570.62571194,9876.05105263158
2020-05-09 04:00:00 UTC,2688572.28415794,2906288.56742623,9836.84560344828
2020-05-09 05:00:00 UTC,2527890.424598,3019463.20594839,9813.19959016394
2020-05-09 06:00:00 UTC,2498358.593749,3342096.67677252,9788.91275862069
2020-05-09 07:00:00 UTC,2238705.66419628,2713486.39732734,9676.904921875
2020-05-09 08:00:00 UTC,1719016.73001071,1938644.36836536,9659.08632743362
2020-05-09 09:00:00 UTC,2081441.06968989,1971531.12932004,9689.09817307693
2020-05-09 10:00:00 UTC,2043391.29219808,3009838.46966439,9632.36719230769
2020-05-09 11:00:00 UTC,2225711.97927649,2832807.76353874,9636.37
2020-05-09 14:00:00 UTC,2147097.51057598,2306646.93441029,9693.277
2020-05-09 15:00:00 UTC,2653266.42902223,2888451.80496441,9666.6225625
2020-05-09 16:00:00 UTC,2502945.5594183,2545483.40734769,9741.30738317757
2020-05-09 17:00:00 UTC,2493700.98700362,2538308.52558458,9762.50173387097
2020-05-09 18:00:00 UTC,2704339.20604972,2737238.37414542,9767.67296610169
2020-05-09 19:00:00 UTC,3494217.18429096,2477998.44736301,9754.964875
2020-05-09 20:00:00 UTC,3479787.36888975,2790518.43442151,9730.61448113208
2020-05-09 21:00:00 UTC,2494611.74595127,3051821.40938158,9637.51108527132
2020-05-09 22:00:00 UTC,2589953.96189907,3156276.03541674,9635.93218253968
2020-05-09 23:00:00 UTC,2635740.27100147,3794042.22821171,9589.82449152543
2020-05-10 00:00:00 UTC,1168923.58135645,1636927.91899522,8987.45241935484
