Time,asks,bids,price
2020-05-09 09:00:00 UTC,11221909.6174231,10107318.9856288,9689.09817307693
2020-05-09 10:00:00 UTC,10566157.2231727,10718365.2516348,9632.36719230769
2020-05-09 11:00:00 UTC,10886830.0317555,10946636.0271118,9636.37
2020-05-09 14:00:00 UTC,11894882.7205706,8751207.58538995,9693.277
2020-05-09 15:00:00 UTC,12349976.1445912,9464316.93059522,9666.6225625
2020-05-09 16:00:00 UTC,13200033.1792812,8898999.1917443,9741.30738317757
2020-05-09 17:00:00 UTC,14002876.4552192,8913754.60929419,9762.50173387097
2020-05-09 18:00:00 UTC,14399050.6148974,9479467.13619373,9767.67296610169
2020-05-09 19:00:00 UTC,15224856.5041088,9518113.8658974,9754.964875
2020-05-09 20:00:00 UTC,15136852.0947679,9455041.80503079,9730.61448113208
2020-05-09 21:00:00 UTC,13863795.6077044,9785959.97457793,9637.51108527132
2020-05-09 22:00:00 UTC,13478659.9390543,9902480.80656803,9635.93218253968
2020-05-09 23:00:00 UTC,12297736.1394896,10244800.2683636,9589.82449152543
2020-05-10 00:00:00 UTC,4454887.2458044,5303458.02242826,8987.45241935484
2020-05-10 01:00:00 UTC,3672537.0665652,5701167.56763382,8717.5473880597
2020-05-10 02:00:00 UTC,4576352.0354543,6538749.22937575,8684.7829296875
2020-05-10 03:00:00 UTC,5991444.25260178,6280803.81882938,8613.07353448276
2020-05-10 04:00:00 UTC,5775465.79313475,6737959.51025471,8551.71061983471
2020-05-10 05:00:00 UTC,6343677.47179348,5830766.99118759,8621.63247899159
2020-05-10 06:00:00 UTC,6528154.83690607,6375424.87475175,8608.84495762712
2020-05-10 07:00:00 UTC,6175922.36503968,4781886.66103699,8725.20495652174
2020-05-10 08:00:00 UTC,5992747.0236501,3942064.94092583,8838.66214285714
2020-05-10 09:00:00 UTC,6343981.56609291,4310810.5762773,8824.71125
2020-05-10 10:00:00 UTC,5864854.23716397,4262008.58171325,8785.5422761194
2020-05-10 11:00:00 UTC,5844712.30936803,4802621.40034654,8745.62344
2020-05-10 12:00:00 UTC,5919004.97045536,4882894.92425706,8740.01690677966
2020-05-10 13:00:00 UTC,6178630.21388436,5075899.76231772,8765.00315
2020-05-10 14:00:00 UTC,5911714.30176638,5286476.29314961,8741.85235294118
2020-05-10 15:00:00 UTC,5926375.3027596,6137822.18196163,8666.16766666666
2020-05-10 16:00:00 UTC,4661184.85696497,7085639.68226506,8576.70195652174
2020-05-10 17:00:00 UTC,5423299.93737582,6907474.04656853,8491.95830434782
2020-05-10 18:00:00 UTC,5860724.60185618,7097496.40933128,8511.13598039216
2020-05-10 19:00:00 UTC,5965834.90877141,7372501.41924332,8531.04500000001
2020-05-10 20:00:00 UTC,4872836.37587859,4911638.78061341,8716.04882653061
2020-05-10 21:00:00 UTC,5442907.99309858,5635084.74829469,8721.02069672131
2020-05-10 22:00:00 UTC,5792438.94449421,6209715.63297208,8741.96650793651
2020-05-10 23:00:00 UTC,6476213.21831031,6211438.88442149,8719.8976744186
2020-05-11 00:00:00 UTC,6545078.60735853,5856170.55685905,8772.68073275862
2020-05-11 01:00:00 UTC,6052698.24034772,6700601.94395719,8733.14574074074
2020-05-11 02:00:00 UTC,6198368.07323211,6950177.64453413,8742.77441860465
2020-05-11 03:00:00 UTC,6542094.36919798,7150461.63096084,8725.12644628099
2020-05-11 04:00:00 UTC,6038974.70531377,7056767.64315394,8690.27768867924
2020-05-11 05:00:00 UTC,5830709.15228792,7439396.73816531,8666.25699074074
2020-05-11 06:00:00 UTC,5844017.13406527,6989619.45955094,8705.90487603306
2020-05-11 07:00:00 UTC,5719101.27931106,7225901.36877294,8677.6102919708
2020-05-11 08:00:00 UTC,5787115.05059532,7757334.51242442,8634.20326923076
2020-05-11 09:00:00 UTC,5342295.93805917,8559832.57498274,8575.07396396396
2020-05-11 10:00:00 UTC,6351345.4504072,6354844.00940669,8693.63252525253
2020-05-11 11:00:00 UTC,6875623.47322665,5203215.70657784,8842.3530859375
2020-05-11 12:00:00 UTC,6973465.47073357,4887231.75923252,9015.23719626168
2020-05-11 13:00:00 UTC,4768387.70170147,5911477.88435628,8877.03356521739
2020-05-11 14:00:00 UTC,6412257.06199727,6268838.93887703,8892.73769911504
2020-05-11 15:00:00 UTC,6198249.86041961,5987832.12624081,8909.9343697479
2020-05-11 16:00:00 UTC,5062172.858746,6532282.23357408,8785.97465217392
2020-05-11 17:00:00 UTC,3364632.4641981,7962108.47801802,8589.29436440678
2020-05-11 18:00:00 UTC,3057861.65125273,7895466.70264083,8448.62170103093
2020-05-11 19:00:00 UTC,3818586.55497136,6329080.32043666,8558.45866071428
2020-05-11 20:00:00 UTC,4179915.57328235,6284154.76963721,8665.87095454545
2020-05-11 21:00:00 UTC,4179813.91388365,6695703.02039606,8613.32508333333
2020-05-11 22:00:00 UTC,4492358.16389515,7250081.73800026,8599.19786259542
2020-05-11 23:00:00 UTC,4396421.4669353,7726783.13985648,8590.355
2020-05-12 00:00:00 UTC,4658556.67091562,7704501.30691765,8618.24145454546
2020-05-12 01:00:00 UTC,4781012.56839823,8114520.11206866,8610.77736607143
2020-05-12 02:00:00 UTC,5105473.22078712,7780557.53801622,8633.31671052632
2020-05-12 03:00:00 UTC,6212169.64220392,6827152.50845342,8687.43929906542
2020-05-12 04:00:00 UTC,6683336.26258051,6809204.19044603,8709.3435123967
2020-05-12 05:00:00 UTC,7826834.94829167,6552501.70014858,8748.72154205608
2020-05-12 06:00:00 UTC,6884856.85489596,7345547.12939967,8710.41714876033
2020-05-12 07:00:00 UTC,5468498.50855931,8128705.63018995,8665.5702991453
2020-05-12 08:00:00 UTC,7127217.36538068,7221319.85195063,8726.40205128205
2020-05-12 09:00:00 UTC,8156227.4323799,6596998.8316744,8786.45677777778
2020-05-12 10:00:00 UTC,8388537.99965715,6655595.15765749,8772.00327586207
2020-05-12 11:00:00 UTC,8889802.96288906,6576596.85610602,8761.90429752066
2020-05-12 12:00:00 UTC,8496840.40051196,6573572.53065273,8766.8972
2020-05-12 13:00:00 UTC,7496845.50369577,7276513.96657948,8735.57701834862
2020-05-12 14:00:00 UTC,7732013.21423118,6647471.95344963,8857.48023809524
2020-05-12 15:00:00 UTC,8028378.87574753,6656582.3134297,8898.7154368932
2020-05-12 16:00:00 UTC,7838593.86531298,6784921.22836898,8922.88876068376
2020-05-12 17:00:00 UTC,8493616.74159614,6875499.14920742,8923.70629807692
2020-05-12 18:00:00 UTC,8684240.76516918,7256181.71752916,8885.44128712871
2020-05-12 19:00:00 UTC,8070975.70688282,8783493.17498486,8887.53572033898
2020-05-12 20:00:00 UTC,7465081.36385042,7602479.28410414,8817.54338541667
2020-05-12 21:00:00 UTC,7299864.18018666,7365181.67933508,8819.96754385965
2020-05-12 22:00:00 UTC,7463617.99750287,7574878.6072919,8808.22313953488
2020-05-12 23:00:00 UTC,7621969.22337778,7941462.09582213,8819.99875
2020-05-13 00:00:00 UTC,8367361.36906667,6975528.20610424,8905.03380733945
2020-05-13 01:00:00 UTC,8546136.6587628,6698959.9339364,8932.10123966942
2020-05-13 02:00:00 UTC,8642406.46553682,6997322.13016403,8936.36694244605
2020-05-13 03:00:00 UTC,9224989.18115681,7192770.93836066,8925.74008064516
2020-05-13 04:00:00 UTC,8965452.96001505,7225450.89691788,8905.20784615385
2020-05-13 05:00:00 UTC,9291643.45912482,7147640.45314491,8911.73974789916
2020-05-13 06:00:00 UTC,9226716.12843004,6975750.99745755,8906.63298245614
2020-05-13 07:00:00 UTC,9677877.5431061,7693778.16562411,8893.189921875
2020-05-13 08:00:00 UTC,8898205.97550163,7470614.84482874,8882.3182
2020-05-13 09:00:00 UTC,9628345.83614567,7065713.90329913,8915.887734375
2020-05-13 10:00:00 UTC,9728650.72837031,6898917.51380432,8928.04995652174
2020-05-13 11:00:00 UTC,8820866.81029623,6689748.87461817,8983.84297520661
2020-05-13 12:00:00 UTC,9907256.48615808,6115732.44830046,9045.87259398496
2020-05-13 13:00:00 UTC,10869373.8632857,6280671.57616437,9097.24585714286
2020-05-13 21:00:00 UTC,6840511.78883071,7697436.46686835,9357.15286585366
2020-05-13 22:00:00 UTC,7849924.8753619,9369481.67489057,9333.35119999999
2020-05-13 23:00:00 UTC,9621636.95919138,10746329.1684565,9325.68656521739
2020-05-14 00:00:00 UTC,8760342.13077872,10621608.3941435,9338.92413636364
2020-05-14 01:00:00 UTC,8655046.43310008,9020356.43596555,9306.01523809524
2020-05-14 02:00:00 UTC,8350697.57800564,8845388.72072514,9308.17034351144
2020-05-14 03:00:00 UTC,8951272.1997063,8969466.9927965,9333.76229508198
2020-05-14 04:00:00 UTC,8906263.49167094,9879840.93423171,9326.76653846154
2020-05-14 05:00:00 UTC,9342966.95148118,10459177.6195434,9344.63842975206
2020-05-14 06:00:00 UTC,10642373.4719996,9744134.48655997,9444.73833333333
2020-05-14 07:00:00 UTC,11537499.8811388,8321442.715264,9485.54547368421
2020-05-14 08:00:00 UTC,13086170.6699488,6447757.9200916,9537.15991869919
2020-05-14 09:00:00 UTC,17512239.5382698,3893272.3343788,9722.15839449541
2020-05-14 10:00:00 UTC,15157128.5394342,3826083.63280047,9722.43336363636
2020-05-14 11:00:00 UTC,15136382.9528677,4561065.31226118,9724.26259090909
2020-05-14 12:00:00 UTC,13490606.603258,6182781.54880328,9615.49411504424
2020-05-14 13:00:00 UTC,14079416.351005,6101864.39859495,9611.62228571428
2020-05-14 14:00:00 UTC,15837994.6053339,5419556.24666437,9718.88920833333
2020-05-14 15:00:00 UTC,15966770.8472008,5892349.67017219,9713.54254464286
2020-05-14 16:00:00 UTC,16395687.2782616,6533150.59841704,9678.91189655173
2020-05-14 17:00:00 UTC,16358632.921559,6991877.47556281,9635.25496212121
2020-05-14 18:00:00 UTC,16611027.3440041,6693342.01381925,9640.15158536585
2020-05-14 19:00:00 UTC,17894854.3855641,6262974.39493969,9701.21937984496
2020-05-14 20:00:00 UTC,19154175.3777054,6349741.87755821,9673.90541666666
2020-05-14 21:00:00 UTC,20448435.1287077,7109856.34799365,9702.93288194445
2020-05-14 22:00:00 UTC,23726007.9195419,7685366.13012743,9776.65783216783
2020-05-14 23:00:00 UTC,24106209.9437713,7675769.78279717,9793.95036585366
2020-05-15 00:00:00 UTC,22886667.5272836,7876148.2638052,9774.28896428571
2020-05-15 01:00:00 UTC,22627197.6822536,8344230.66183578,9754.85162601626
2020-05-15 02:00:00 UTC,15641074.8811842,7544055.89030995,9568.03313868613
2020-05-15 03:00:00 UTC,12037586.2954017,5892341.44714764,9504.24087962963
2020-05-15 04:00:00 UTC,9508805.59671081,6604331.10071788,9474.83913265306
2020-05-15 05:00:00 UTC,9883943.55263149,7607058.54838158,9452.38322429906
2020-05-15 06:00:00 UTC,17292170.1158388,7546630.01111155,9533.13914141414
2020-05-15 07:00:00 UTC,20170218.3570143,6239629.41286715,9638.83973958333
2020-05-15 08:00:00 UTC,19238023.1598264,5243501.35917378,9657.56255434783
2020-05-15 09:00:00 UTC,18692009.1159503,5977540.19150684,9618.56144859813
2020-05-15 10:00:00 UTC,17451964.712822,6167944.42177721,9577.79130081301
2020-05-15 11:00:00 UTC,18831296.7281275,5791147.57609557,9606.343
2020-05-15 12:00:00 UTC,16686537.8054597,6634775.17440698,9545.46560150376
2020-05-15 13:00:00 UTC,16795650.0673432,6829470.03901277,9543.73717557252
2020-05-15 14:00:00 UTC,18999862.6226165,6849350.32665407,9578.36960396039
2020-05-15 15:00:00 UTC,11567374.6468201,8005427.88779648,9482.03278688525
2020-05-15 16:00:00 UTC,11385114.9839719,8023197.70168399,9485.25924242424
2020-05-15 17:00:00 UTC,10529251.9218269,9923650.27426524,9467.59281818182
2020-05-15 18:00:00 UTC,11709618.1898143,9216254.54466861,9499.63710144927
2020-05-15 19:00:00 UTC,9528102.68232521,11236231.9602311,9412.55564516129
2020-05-15 20:00:00 UTC,7656779.00832206,11024335.6082699,9297.74175373134
2020-05-15 21:00:00 UTC,8640050.35851415,9715665.95039939,9334.73634782609
2020-05-15 22:00:00 UTC,8916773.51387486,9626106.27672542,9420.94947368421
2020-05-15 23:00:00 UTC,7689199.59049874,11385515.3819704,9348.05698529412
2020-05-16 00:00:00 UTC,7822573.85756713,11722642.4100615,9318.76160714285
2020-05-16 01:00:00 UTC,9010598.92088272,10736035.5693036,9394.03377192983
2020-05-16 02:00:00 UTC,9214070.00146078,10589854.1650154,9417.57225409836
2020-05-16 03:00:00 UTC,8940487.14546547,11226939.7118932,9416.2775
2020-05-16 04:00:00 UTC,10519304.9878234,9027865.9640051,9457.11829545455
2020-05-16 05:00:00 UTC,12824750.3032743,6818473.71083438,9505.54509433963
2020-05-16 06:00:00 UTC,9668721.03744897,9163878.65403287,9455.43264
2020-05-16 07:00:00 UTC,9471739.22850793,8963480.13735771,9448.88210084033
2020-05-16 08:00:00 UTC,7812675.39473519,10584899.6021263,9394.76951327434
2020-05-16 09:00:00 UTC,7860453.99878264,10456174.082999,9394.78642857143
2020-05-16 10:00:00 UTC,8197049.22711499,9763094.52660891,9405.5048091603
2020-05-16 11:00:00 UTC,8835789.86381875,10079367.0506678,9424.21232283465
2020-05-16 12:00:00 UTC,9819634.4023472,9609494.01028477,9455.02621621621
2020-05-16 13:00:00 UTC,10893506.8183632,9831481.82559183,9467.84065420561
2020-05-16 14:00:00 UTC,9907942.31281947,11873465.971029,9447.90241379311
2020-05-16 15:00:00 UTC,8325139.84652067,13545613.5278004,9398.50056910569
2020-05-16 16:00:00 UTC,8336848.76825017,12876356.3448126,9369.55253424657
2020-05-16 17:00:00 UTC,9084902.98157058,12924162.5286916,9367.34704
2020-05-16 18:00:00 UTC,8111357.83920364,14295397.5867723,9306.77036697248
2020-05-16 19:00:00 UTC,8948486.3361341,14232880.4474787,9322.606875
2020-05-16 20:00:00 UTC,9483016.1659006,13662525.1674589,9347.43183333334
2020-05-16 21:00:00 UTC,9740861.401426,13033290.1872265,9375.83880952381
2020-05-16 22:00:00 UTC,9995262.45907409,12752000.4898321,9390.58662601626
2020-05-16 23:00:00 UTC,10315205.6144013,12101151.3194107,9408.3212
2020-05-17 00:00:00 UTC,10761901.8960858,10831015.6562202,9417.22196969697
2020-05-17 01:00:00 UTC,13020991.4956373,8469367.43953359,9489.45415254237
2020-05-17 02:00:00 UTC,15876655.669056,7461084.55991067,9526.50020833333
2020-05-17 03:00:00 UTC,15984994.240036,7912272.00600442,9533.035390625
2020-05-17 04:00:00 UTC,15017185.2452806,7551327.97035937,9524.87253676471
2020-05-17 05:00:00 UTC,12544458.7139625,8782860.87964378,9505.95813084112
2020-05-17 06:00:00 UTC,15731865.597267,8619676.43042748,9527.43242857143
2020-05-17 07:00:00 UTC,15194704.2427752,8624555.41290008,9528.05834558824
2020-05-17 08:00:00 UTC,12910574.2869462,8647497.77756361,9507.42858870968
2020-05-17 09:00:00 UTC,11374649.1089333,9256604.02648309,9490.68824218751
2020-05-17 10:00:00 UTC,12659004.0204242,9274502.37100037,9516.70737623762
2020-05-17 11:00:00 UTC,12514163.549824,9181181.43791602,9513.07256302521
2020-05-17 12:00:00 UTC,20732627.69823,5723492.84062016,9696.64231578948
2020-05-17 13:00:00 UTC,20905517.7587617,6243427.58874889,9727.338
2020-05-17 14:00:00 UTC,21801042.0490265,6479151.57461338,9757.36421296296
2020-05-17 15:00:00 UTC,21555950.6949053,6861254.05990523,9818.35207920793
2020-05-17 16:00:00 UTC,20853534.3854166,6614109.38544199,9774.78656521739
2020-05-17 17:00:00 UTC,20487662.6572802,7523697.2887908,9753.60610576923
2020-05-17 18:00:00 UTC,20028953.5817325,8357542.87525212,9740.71527272727
2020-05-17 19:00:00 UTC,20041502.6792348,8333371.76441127,9759.73912499999
2020-05-17 20:00:00 UTC,19915858.0085892,9102773.71401088,9751.7985
2020-05-17 21:00:00 UTC,20269686.1790782,9252281.43767667,9763.32514705883
2020-05-17 22:00:00 UTC,20329344.5525718,9602838.37869021,9671.04807377049
2020-05-17 23:00:00 UTC,20844147.66185,9445232.85439083,9687.47173267327
2020-05-18 00:00:00 UTC,22190361.0397441,8828438.34209756,9747.79545454545
2020-05-18 01:00:00 UTC,21329590.8780808,6691095.68523517,9881.94738095238
2020-05-18 02:00:00 UTC,20855078.6460585,6732212.75678315,9883.03147058824
2020-05-18 03:00:00 UTC,19569250.3388483,8157644.94791381,9856.86176000001
2020-05-18 04:00:00 UTC,19039685.3472406,7792435.35519109,9875.3657936508
2020-05-18 05:00:00 UTC,18622280.8344772,8080017.22591308,9870.43055555555
2020-05-18 06:00:00 UTC,17838455.9251661,8752300.5148106,9796.79548245614
2020-05-18 07:00:00 UTC,17235032.6774902,9413622.71505278,9777.3677480916
2020-05-18 08:00:00 UTC,15917566.0910325,9800117.7646885,9714.54611111111
2020-05-18 09:00:00 UTC,13363459.3900762,9991921.42882597,9572.50732323232
2020-05-18 10:00:00 UTC,14992711.4688396,9545820.17707531,9623.14418103448
2020-05-18 11:00:00 UTC,16031445.6557676,9190851.92474001,9650.19806722689
2020-05-18 12:00:00 UTC,14694011.0476689,9924664.37180545,9618.59642857143
2020-05-18 13:00:00 UTC,16274791.2594196,10339453.3092336,9661.29963917525
2020-05-18 14:00:00 UTC,17145813.1906382,10117781.8488263,9691.93420454546
2020-05-18 15:00:00 UTC,16818582.4989327,10502027.9848441,9681.02961038961
2020-05-18 16:00:00 UTC,16812301.9222175,10951744.0279012,9646.43211864407
2020-05-18 17:00:00 UTC,16215537.322703,11143341.8621228,9613.67919642857
2020-05-18 18:00:00 UTC,16297078.30526,10253572.3414748,9626.70714285715
2020-05-18 19:00:00 UTC,17773074.1373073,9068012.14433634,9690.87069767442
2020-05-18 20:00:00 UTC,17648611.9732309,9732328.40338101,9675.22394736842
2020-05-18 21:00:00 UTC,18666910.8121446,9854847.00124641,9696.90514705883
2020-05-18 22:00:00 UTC,19538358.9867818,9887298.16210448,9720.53106060606
2020-05-18 23:00:00 UTC,19543799.6317769,9990403.77441342,9724.02083333333
2020-05-19 00:00:00 UTC,16689529.9175696,11371075.5093163,9631.17064516129
2020-05-19 01:00:00 UTC,17239819.9620497,11881810.1777026,9641.76783333333
2020-05-19 02:00:00 UTC,16378377.1725744,13074421.7057862,9596.45013157895
2020-05-19 03:00:00 UTC,15847455.956362,13053301.097191,9584.32190476191
2020-05-19 04:00:00 UTC,13901754.0217723,12656224.981087,9533.82641025641
2020-05-19 05:00:00 UTC,15603613.7578868,12396455.812173,9552.75075
2020-05-19 06:00:00 UTC,17835956.9208375,11491685.5062088,9590.776640625
2020-05-19 07:00:00 UTC,17884275.075548,11609898.517417,9588.49112676057
2020-05-19 08:00:00 UTC,22016126.5017842,6896009.69905644,9760.34683544303
2020-05-19 09:00:00 UTC,22665571.7634815,8365708.82614332,9782.36804347826
2020-05-19 10:00:00 UTC,22518049.51475,8280890.72111749,9783.36538834952
2020-05-19 11:00:00 UTC,21612419.4241155,7210188.76639969,9791.34942307692
2020-05-19 12:00:00 UTC,18067479.7367505,10365024.0164915,9661.42390909091
2020-05-19 13:00:00 UTC,18255505.2291089,11060636.5217852,9651.28161290323
2020-05-19 14:00:00 UTC,19235770.0327818,10334751.2464393,9699.1435
2020-05-19 15:00:00 UTC,19581274.8593561,11346675.0029882,9690.52203703704
2020-05-19 16:00:00 UTC,20084932.0394448,11604361.2298552,9703.13274999999
2020-05-19 17:00:00 UTC,19120282.5199255,12412648.9530873,9668.63
2020-05-19 18:00:00 UTC,19860214.9031572,11730529.9685458,9696.41298076923
2020-05-19 19:00:00 UTC,19623917.2752061,12256738.1061525,9681.05813008131
2020-05-19 20:00:00 UTC,19386272.2930804,12748409.3665929,9661.69089285714
2020-05-19 21:00:00 UTC,19775299.5494235,11495240.0055945,9686.62016393442
2020-05-19 22:00:00 UTC,20692552.7825981,11543271.7157047,9709.77161290322
2020-05-19 23:00:00 UTC,20898489.6704098,11153378.5009578,9744.1212704918
2020-05-20 00:00:00 UTC,19780440.7658937,11304264.7315428,9768.82397637795
2020-05-20 01:00:00 UTC,19574296.1415368,12364902.4363041,9751.73538461538
2020-05-20 02:00:00 UTC,19521285.0956374,12872606.1514191,9724.67492187501
2020-05-20 03:00:00 UTC,19971933.1915765,12645388.4940227,9748.10013392857
2020-05-20 04:00:00 UTC,19567571.5221781,12745927.1606724,9725.22206106871
2020-05-20 05:00:00 UTC,19892194.4914141,12703745.6664331,9731.65378151259
2020-05-20 06:00:00 UTC,19891964.3585584,11068381.6331585,9771.54017094017
2020-05-20 07:00:00 UTC,20178594.9851369,11879643.2512857,9757.989296875
2020-05-20 08:00:00 UTC,19841375.1236502,12200014.4848563,9769.45694444445
2020-05-20 09:00:00 UTC,19681149.5617742,12367116.1600934,9764.67852173912
